období,obvod,typ dat,kategorie,přestupek,počet,částka
2024-03-01,OŘ9,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-03-01,OŘ9,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-03-01,OŘ9,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,135,
2024-03-01,OŘ9,Počet uložených pokut,Veřejný pořádek a zeleň,,14,
2024-03-01,OŘ9,Počet uložených pokut,Doprava,,435,
2024-03-01,OŘ9,Počet uložených pokut,Ostatní přestupky,,26,
2024-03-01,OŘ9,Počet uložených pokut,BP v hotovosti,,428,
2024-03-01,OŘ9,Počet uložených pokut,BP na místě nezaplacené,,47,
2024-03-01,OŘ9,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-03-01,OŘ9,Uložené pokuty v Kč,Doprava,,,
2024-03-01,OŘ9,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-03-01,OŘ9,Uložené pokuty v Kč,BP v hotovosti,,,
2024-03-01,OŘ9,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-03-01,OŘ9,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,2,
2024-03-01,OŘ9,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,364,
2024-03-01,OŘ9,Další formy řešení přestupků,Vydané VOPP,,463,
2024-03-01,OŘ9,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-03-01,OŘ10,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,22,
2024-03-01,OŘ10,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,26,
2024-03-01,OŘ10,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,104,
2024-03-01,OŘ10,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,85,
2024-03-01,OŘ10,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,45,
2024-03-01,OŘ10,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,1,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz vjezdu,235,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz zastavení,631,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz stání,33,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,pěší zóna,80,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,stání na chodníku,,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,modrá zóna,19,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,fialová zóna,29,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,47,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,stání v křižovatce,324,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,54,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,přestupky chodců,112,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,přestupky cyklistů,38,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,11,
2024-03-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-03-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,22,
2024-03-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,18,
2024-03-01,OŘ10,Počet uložených pokut,Veřejný pořádek a zeleň,,12,
2024-03-01,OŘ10,Počet uložených pokut,Doprava,,179,
2024-03-01,OŘ10,Počet uložených pokut,Ostatní přestupky,,0,
2024-03-01,OŘ10,Počet uložených pokut,BP v hotovosti,,171,
2024-03-01,OŘ10,Počet uložených pokut,BP na místě nezaplacené,,20,
2024-03-01,OŘ10,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-03-01,OŘ10,Uložené pokuty v Kč,Doprava,,,
2024-03-01,OŘ10,Uložené pokuty v Kč,Ostatní přestupky,,0,
2024-03-01,OŘ10,Uložené pokuty v Kč,BP v hotovosti,,,
2024-03-01,OŘ10,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-03-01,OŘ10,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,115,
2024-03-01,OŘ10,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,166,
2024-03-01,OŘ10,Další formy řešení přestupků,Vydané VOPP,,349,
2024-03-01,OŘ10,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-03-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,2,
2024-03-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,19,
2024-03-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,138,
2024-03-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,34,
2024-03-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,14,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz vjezdu,226,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz zastavení,,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz stání,18,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,pěší zóna,15,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,stání na chodníku,340,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,76,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,stání v křižovatce,242,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,22,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,přestupky chodců,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,přestupky cyklistů,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,38,
2024-03-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-03-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,138,
2024-03-01,OŘ11,Počet uložených pokut,Veřejný pořádek a zeleň,,22,
2024-03-01,OŘ11,Počet uložených pokut,Doprava,,105,
2024-03-01,OŘ11,Počet uložených pokut,Ostatní přestupky,,23,
2024-03-01,OŘ11,Počet uložených pokut,BP v hotovosti,,128,
2024-03-01,OŘ11,Počet uložených pokut,BP na místě nezaplacené,,22,
2024-03-01,OŘ11,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-03-01,OŘ11,Uložené pokuty v Kč,Doprava,,,
2024-03-01,OŘ11,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-03-01,OŘ11,Uložené pokuty v Kč,BP v hotovosti,,,
2024-03-01,OŘ11,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-03-01,OŘ11,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,8,
2024-03-01,OŘ11,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,63,
2024-03-01,OŘ11,Další formy řešení přestupků,Vydané VOPP,,324,
2024-03-01,OŘ11,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-03-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,7,
2024-03-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,4,
2024-03-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,4,
2024-03-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,115,
2024-03-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,13,
2024-03-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz vjezdu,224,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz zastavení,566,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz stání,124,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,pěší zóna,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,stání na chodníku,139,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,156,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,stání v křižovatce,215,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,12,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,jízda na červenou,2,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,přestupky chodců,7,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,přestupky cyklistů,10,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,23,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,4,
2024-03-01,OŘ12,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,12,
2024-03-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,12,
2024-03-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-03-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,1,
2024-03-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,78,
2024-03-01,OŘ12,Počet uložených pokut,Veřejný pořádek a zeleň,,32,
2024-03-01,OŘ12,Počet uložených pokut,Doprava,,307,
2024-03-01,OŘ12,Počet uložených pokut,Ostatní přestupky,,22,
2024-03-01,OŘ12,Počet uložených pokut,BP v hotovosti,,238,
2024-03-01,OŘ12,Počet uložených pokut,BP na místě nezaplacené,,123,
2024-03-01,OŘ12,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-03-01,OŘ12,Uložené pokuty v Kč,Doprava,,,
2024-03-01,OŘ12,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-03-01,OŘ12,Uložené pokuty v Kč,BP v hotovosti,,,
2024-03-01,OŘ12,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-03-01,OŘ12,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,4,
2024-03-01,OŘ12,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,12,
2024-03-01,OŘ12,Další formy řešení přestupků,Vydané VOPP,,276,
2024-03-01,OŘ12,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-03-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,101,
2024-03-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,39,
2024-03-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,103,
2024-03-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,42,
2024-03-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,371,
2024-03-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,4,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz vjezdu,264,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz zastavení,677,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz stání,184,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,pěší zóna,64,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,stání na chodníku,355,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,145,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,stání v křižovatce,185,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,17,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,přestupky chodců,103,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,přestupky cyklistů,24,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,18,
2024-03-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,157,
2024-03-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-03-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,40,
2024-03-01,OŘ13,Počet uložených pokut,Veřejný pořádek a zeleň,,14,
2024-03-01,OŘ13,Počet uložených pokut,Doprava,,68,
2024-03-01,OŘ13,Počet uložených pokut,Ostatní přestupky,,8,
2024-03-01,OŘ13,Počet uložených pokut,BP v hotovosti,,78,
2024-03-01,OŘ13,Počet uložených pokut,BP na místě nezaplacené,,12,
2024-03-01,OŘ13,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-03-01,OŘ13,Uložené pokuty v Kč,Doprava,,,
2024-03-01,OŘ13,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-03-01,OŘ13,Uložené pokuty v Kč,BP v hotovosti,,,
2024-03-01,OŘ13,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-03-01,OŘ13,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,47,
2024-03-01,OŘ13,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,690,
2024-03-01,OŘ13,Další formy řešení přestupků,Vydané VOPP,,284,
2024-03-01,OŘ13,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-03-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,24,
2024-03-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,5,
2024-03-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,15,
2024-03-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,58,
2024-03-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,177,
2024-03-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,5,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz vjezdu,523,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz zastavení,815,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz stání,184,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,pěší zóna,2,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,stání na chodníku,400,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,132,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,stání v křižovatce,179,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,22,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,přestupky chodců,6,
2024-03-01,OŘ14,Počty zjištěných přestupků,Doprava,přestupky cyklistů,19,
